"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"21",32086,"2012-12-15T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",115,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",1,1590.1759,2,72.3020833333333,5.20208333333333,0.5055625,-1.19583333333333
"22",31154,"2012-12-18T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",100,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1558.6666,3,85.8479166666667,8.3875,0.600958333333333,3.64375
"23",30750,"2012-12-19T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",100,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",1,1563.5919,1,74.0875,7.04791666666667,0.516145833333333,2.16875
"24",32219,"2012-12-21T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",80,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1555.7799,2,73.3708333333333,5.625,0.523354166666667,-0.0437499999999996
"25",30112,"2012-12-22T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",75,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",1,1539.1649,1,74.8895833333333,6.18958333333333,0.529541666666667,1.15625
"26",32094,"2012-12-26T00:00:00.000Z",126,4,FALSE,2012,"Final"," ",119,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",1,1551.6321,4,91.8291666666667,8.67083333333333,0.643479166666667,3.46041666666667
"27",31295,"2012-12-28T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",102,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1554.6726,2,75.4916666666667,6.60208333333333,0.539666666666667,1.61666666666667
"28",27186,"2012-12-29T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",100,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,1560.2144,1,74.525,5.69583333333333,0.563979166666667,0.433333333333333
"29",27189,"2012-12-31T00:00:00.000Z",123,4,FALSE,2012,"Final"," ",104,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1567.1846,2,73.2791666666667,5.75416666666667,0.515145833333333,0.0645833333333328
"30",30761,"2013-01-01T00:00:00.000Z",86,4,FALSE,2012,"Final"," ",95,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1556.464,1,78.0104166666667,7.61666666666667,0.543270833333333,3.27916666666667
"31",32230,"2013-01-04T00:00:00.000Z",85,4,FALSE,2012,"Final"," ",84,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1563.4379,3,78.8833333333333,7.4375,0.556229166666667,3.14375
"32",27200,"2013-01-05T00:00:00.000Z",81,4,FALSE,2012,"Final"," ",89,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",1,1559.1514,1,78.0375,7.75625,0.529770833333333,3.4625
"33",30767,"2013-01-08T00:00:00.000Z",108,4,FALSE,2012,"Final"," ",103,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1544.6769,3,77.2583333333333,7.08541666666667,0.540291666666667,2.72708333333333
"34",32234,"2013-01-09T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",83,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1538.3081,1,77.6104166666667,7.27708333333333,0.553791666666667,2.32916666666667
"35",32624,"2013-01-11T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",95,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",1,1517.5901,2,78.4375,6.64375,0.544416666666667,2.50416666666667
"36",27207,"2013-01-12T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",83,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1523.9601,1,79.0208333333333,7.54166666666667,0.551979166666667,3.27291666666667
"37",27211,"2013-01-14T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",58,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1509.719,2,73.5854166666667,5.59583333333333,0.516020833333333,-0.347916666666667
"38",30774,"2013-01-16T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",95,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",1,1493.1949,2,74.3041666666667,5.45416666666667,0.56975,0.0999999999999999
"39",32111,"2013-01-18T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",89,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1503.3989,2,71.91875,5.4,0.499770833333333,-1.13541666666667
"40",27221,"2013-01-19T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",98,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",1,1499.1174,1,76.3395833333333,7.34375,0.550625,2.21666666666667
"41",31313,"2013-01-21T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",96,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",1,1494.4104,2,74.1791666666667,6.45625,0.512291666666667,-1.28541666666667
"42",32498,"2013-01-23T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",104,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1499.4855,2,68.7791666666667,4.83333333333333,0.4493125,-3.81458333333333
