"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"11",31407,"2012-11-21T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",83,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",6,1339.3752,3,68.65625,0.716666666666667,0.306708333333333,-5.32291666666667
"12",32067,"2012-11-23T00:00:00.000Z",108,4,FALSE,2012,"Final"," ",104,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1352.0839,2,66.1458333333333,-0.0229166666666664,0.297291666666667,-7.47916666666667
"13",31133,"2012-11-24T00:00:00.000Z",110,4,FALSE,2012,"Final"," ",108,16,"MIA","Miami","East","Southeast","Miami Heat","Heat",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1349.1434,1,66.4104166666667,0.454166666666667,0.296729166666667,-6.49375
"14",30093,"2012-11-26T00:00:00.000Z",84,4,FALSE,2012,"Final"," ",78,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1348.5521,2,69.9166666666667,0.279166666666667,0.313666666666667,-8.57916666666667
"15",30636,"2012-11-27T00:00:00.000Z",78,4,FALSE,2012,"Final"," ",91,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",6,1347.4069,1,66.9125,0.666666666666667,0.2890625,-6.45208333333333
"16",30638,"2012-11-30T00:00:00.000Z",111,4,FALSE,2012,"Final"," ",113,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1337.4166,3,64.94375,-0.0479166666666668,0.2873125,-8.19166666666667
"17",30639,"2012-12-01T00:00:00.000Z",117,4,FALSE,2012,"Final"," ",118,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",6,1348.9585,1,79.7041666666667,0.0812499999999999,0.363333333333333,-8.98333333333333
"18",31941,"2012-12-03T00:00:00.000Z",89,4,FALSE,2012,"Final"," ",79,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1344.7598,2,65.1041666666667,0.502083333333334,0.321020833333333,-6.37291666666667
"19",31943,"2012-12-05T00:00:00.000Z",85,4,FALSE,2012,"Final"," ",95,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",6,1340.4053,2,64.50625,0.416666666666667,0.314541666666667,-6.94791666666667
"20",30641,"2012-12-07T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",73,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1334.2549,2,62.5916666666667,0.666666666666667,0.303979166666667,-7.00208333333333
"21",32345,"2012-12-08T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",104,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",6,1328.4689,1,63.25625,0.183333333333333,0.303125,-7.69791666666667
"22",32080,"2012-12-11T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",94,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",6,1320.0967,3,76.0916666666667,3.30833333333333,0.433375,-0.227083333333334
"23",30103,"2012-12-12T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",81,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1331.1681,1,66.8916666666667,2.35625,0.343145833333333,-4.89791666666667
"24",30644,"2012-12-14T00:00:00.000Z",86,4,FALSE,2012,"Final"," ",90,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",6,1328.0648,2,70.5625,2.65,0.391020833333333,-2.97083333333333
"25",30105,"2012-12-15T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",102,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1323.3579,1,73.2145833333333,3.4625,0.414479166666667,-0.814583333333333
"26",32088,"2012-12-18T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",113,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",6,1322.8517,3,76.21875,3.28958333333333,0.4200625,-0.41875
"27",32355,"2012-12-19T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",91,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1308.7589,1,68.3875,1.61041666666667,0.3049375,-7.46458333333333
"28",31156,"2012-12-21T00:00:00.000Z",89,4,FALSE,2012,"Final"," ",99,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",6,1306.3235,2,64.0958333333333,1.29166666666667,0.278520833333333,-9.10833333333333
"29",32357,"2012-12-22T00:00:00.000Z",82,4,FALSE,2012,"Final"," ",94,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1301.0042,1,67.3604166666667,1.67291666666667,0.3044375,-6.31666666666667
"30",32360,"2012-12-26T00:00:00.000Z",84,4,FALSE,2012,"Final"," ",87,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1327.0614,4,67.1854166666667,1.54375,0.303145833333333,-6.69791666666667
"31",31295,"2012-12-28T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",102,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",6,1335.0819,2,69.1875,1.85208333333333,0.313458333333333,-5.82083333333333
"32",32614,"2012-12-29T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",100,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1329.5402,1,70.2791666666667,2.17708333333333,0.321104166666667,-4.66875
"33",30659,"2013-01-02T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",97,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",6,1327.3923,4,69.91875,1.96666666666667,0.340916666666667,-5.13333333333333
"34",32099,"2013-01-04T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",106,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1321.3514,2,72.09375,2.65833333333333,0.380625,-3.2125
"35",32620,"2013-01-05T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",112,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",6,1326.944,1,71.6708333333333,2.27916666666667,0.356083333333333,-4.92083333333333
"36",31301,"2013-01-07T00:00:00.000Z",118,4,FALSE,2012,"Final"," ",92,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1322.4364,2,66.98125,1.47083333333333,0.3025,-7.54583333333333
"37",32234,"2013-01-09T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",83,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",6,1318.3242,2,67.5520833333333,1.15416666666667,0.300020833333333,-7.95208333333333
"38",32235,"2013-01-11T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",91,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1339.0422,2,72.3145833333333,2.6,0.368791666666667,-3.57291666666667
"39",27210,"2013-01-13T00:00:00.000Z",113,4,FALSE,2012,"Final"," ",93,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1337.7064,2,66.6333333333333,1.9,0.302020833333333,-6.27708333333333
"40",32108,"2013-01-14T00:00:00.000Z",124,4,FALSE,2012,"Final"," ",118,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1333.0577,1,70.5895833333333,1.99791666666667,0.346791666666667,-4.95208333333333
"41",27217,"2013-01-16T00:00:00.000Z",88,4,FALSE,2012,"Final"," ",93,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1328.9288,2,71.3645833333333,2.29166666666667,0.36275,-4.0875
"42",32495,"2013-01-19T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",98,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1343.0804,3,71.2604166666667,2.16875,0.355083333333333,-4.60208333333333
"43",32497,"2013-01-22T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",90,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",6,1340.3147,3,67.875,1.50208333333333,0.325,-6.19791666666667
"44",27485,"2013-01-25T00:00:00.000Z",113,4,FALSE,2012,"Final"," ",108,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",6,1349.3134,3,68.6895833333333,1.38333333333333,0.334645833333333,-6.79583333333333
"45",32117,"2013-01-26T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",99,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1357.7411,1,73.3416666666667,1.88125,0.381833333333333,-5.86458333333333
"46",32385,"2013-01-29T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",108,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",6,1364.8584,3,73.925,1.92291666666667,0.384520833333333,-5.44583333333333
"47",32388,"2013-02-01T00:00:00.000Z",117,4,FALSE,2012,"Final"," ",99,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1356.041,3,73.65,2.0375,0.384479166666667,-5.76875
"48",28027,"2013-02-02T00:00:00.000Z",115,4,FALSE,2012,"Final"," ",110,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",6,1348.7813,1,75.53125,1.94583333333333,0.387916666666667,-5.69166666666667
"49",31328,"2013-02-06T00:00:00.000Z",122,4,FALSE,2012,"Final"," ",95,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",6,1363.3633,4,70.98125,1.9,0.366583333333333,-5.13125
"50",28030,"2013-02-08T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",108,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",6,1371.4103,2,73.0979166666667,2.01666666666667,0.3750625,-5.1
"51",32394,"2013-02-09T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",111,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",6,1377.4594,1,72.6479166666667,2.16458333333333,0.3758125,-4.68125
"52",31333,"2013-02-11T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",100,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",6,1373.0817,2,73.6916666666667,2.28958333333333,0.3881875,-4.42291666666667
"53",28034,"2013-02-13T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",96,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",6,1361.6195,2,71.50625,1.87708333333333,0.363270833333333,-5.08333333333333
"54",28547,"2013-02-20T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",100,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",6,1360.4186,7,73.1208333333333,2.30208333333333,0.375125,-4.39791666666667
"55",28277,"2013-02-23T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",118,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1367.6669,3,71.925,1.87916666666667,0.368291666666667,-5.35416666666667
"56",28410,"2013-02-24T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",105,16,"MIA","Miami","East","Southeast","Miami Heat","Heat",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1387.793,1,72.6458333333333,2.33958333333333,0.3630625,-4.325
"57",28280,"2013-02-26T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",101,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1387.0801,2,66.7208333333333,0.0895833333333333,0.329854166666667,-8.18125
"58",28553,"2013-02-27T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",92,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",6,1398.7323,1,67.8375,0.179166666666667,0.338958333333333,-8.13125
"59",28948,"2013-03-01T00:00:00.000Z",89,4,FALSE,2012,"Final"," ",105,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",13,"LAC","LA","West","Pacific","LA Clippers","Clippers",6,1408.5876,2,67.3729166666667,0.3875,0.351520833333333,-7.60208333333333
"60",28695,"2013-03-04T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",102,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",6,1400.9209,3,74.11875,2.96458333333333,0.412041666666667,-3.04375
"61",28287,"2013-03-06T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",101,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",6,1394.9928,2,72.84375,2.58541666666667,0.407125,-3.50208333333333
"62",29119,"2013-03-08T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",103,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",6,1400.6547,2,74.7979166666667,2.35416666666667,0.364333333333333,-6.5875
"63",29121,"2013-03-10T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",96,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1393.5765,2,71.15625,1.72708333333333,0.364583333333333,-5.20833333333333
"64",29512,"2013-03-12T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",90,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",6,1390.5598,2,65.8166666666667,0.202083333333333,0.330125,-8.32083333333333
"65",28294,"2013-03-15T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",86,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1396.2551,3,63.9270833333333,-0.216666666666667,0.302416666666667,-9.39791666666667
"66",28295,"2013-03-16T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",113,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1392.6874,1,66.1354166666667,0.28125,0.331708333333333,-8.11041666666667
"67",28829,"2013-03-18T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",111,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",6,1391.3373,2,62.6166666666667,0.245833333333333,0.322625,-8.1625
"68",28717,"2013-03-20T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",98,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",16,"MIA","Miami","East","Southeast","Miami Heat","Heat",6,1379.9364,2,66.0770833333333,0.545833333333333,0.371895833333333,-7.07083333333333
"69",28964,"2013-03-22T00:00:00.000Z",116,4,FALSE,2012,"Final"," ",78,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1378.4414,2,58.6791666666667,0.0395833333333334,0.257625,-11.6895833333333
"70",29524,"2013-03-27T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",93,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",6,1371.8171,5,61.4270833333333,0.375,0.302291666666667,-9.55208333333333
"71",28731,"2013-03-29T00:00:00.000Z",87,4,FALSE,2012,"Final"," ",97,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",6,1368.1592,2,61.8416666666667,0.191666666666667,0.2995,-10.0083333333333
"72",29777,"2013-03-31T00:00:00.000Z",112,4,FALSE,2012,"Final"," ",92,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1355.4708,2,69.41875,1.9,0.3811875,-5.01458333333333
"73",28736,"2013-04-01T00:00:00.000Z",102,4,FALSE,2012,"Final"," ",94,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1347.9307,1,61.5604166666667,-0.00624999999999989,0.293770833333333,-10.4104166666667
"74",28439,"2013-04-03T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",113,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",6,1345.2888,2,66.9625,1.53541666666667,0.340833333333333,-7.21666666666667
"75",29656,"2013-04-05T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",97,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1335.3855,2,71.4,2.37916666666667,0.396,-4.69166666666667
"76",29919,"2013-04-07T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",85,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",6,1351.3394,2,71.74375,2.07291666666667,0.397041666666667,-5.26458333333333
"77",29658,"2013-04-09T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",94,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1354.7294,2,72.04375,1.92916666666667,0.399458333333333,-5.28333333333333
"78",29535,"2013-04-10T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",111,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",6,1353.4799,1,70.98125,1.67708333333333,0.369645833333333,-5.98958333333333
"79",29660,"2013-04-12T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",101,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",6,1341.5549,2,70.1458333333333,2.19166666666667,0.380395833333333,-4.86875
"80",28759,"2013-04-14T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",77,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1337.0967,2,64.5125,0.4875,0.275,-10.6541666666667
"81",29787,"2013-04-15T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",96,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",16,"MIA","Miami","East","Southeast","Miami Heat","Heat",6,1331.4358,1,73.1625,2.04166666666667,0.3805625,-5.36041666666667
"82",31384,"2013-04-17T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",98,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",6,1330.576,2,71.8583333333333,1.725,0.368604166666667,-5.65833333333333
"83",30609,"2012-10-30T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",99,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",7,1519.9543,10,60.3895833333333,4.7375,0.343458333333333,-4.01458333333333
"84",30612,"2012-10-31T00:00:00.000Z",113,4,FALSE,2012,"Final"," ",94,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",7,1533.9297,1,63.4208333333333,4.09791666666667,0.3721875,-3.71458333333333
"85",31117,"2012-11-03T00:00:00.000Z",126,4,FALSE,2012,"Final"," ",99,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",7,1523.317,3,67.7083333333333,3.63958333333333,0.381604166666667,-4.00833333333333
"86",31390,"2012-11-05T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",91,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",7,1526.5341,2,66.7291666666667,4.1125,0.387625,-2.76458333333333
"87",31118,"2012-11-07T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",104,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",7,1536.0272,2,65.5083333333333,3.0375,0.362458333333333,-5.42708333333333
"88",31662,"2012-11-09T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",94,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",7,1538.884,2,57.7916666666667,3.04166666666667,0.334541666666667,-3.0125
