"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"21",30745,"2012-12-12T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",93,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",11,1498.8124,2,78.7354166666667,8.9625,0.628041666666667,4.26458333333333
"22",31948,"2012-12-14T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",89,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",11,1501.7703,2,77.85,9.1,0.623083333333333,4.61041666666667
"23",31285,"2012-12-16T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",96,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1511.5258,2,77.58125,9.48541666666667,0.618375,4.88541666666667
"24",30107,"2012-12-17T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",109,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1502.3776,1,76.3791666666667,9.25208333333333,0.600770833333333,4.61875
"25",31288,"2012-12-19T00:00:00.000Z",125,4,FALSE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",11,1526.4995,2,75.09375,8.47291666666667,0.580020833333333,2.92916666666667
"26",31290,"2012-12-22T00:00:00.000Z",121,4,FALSE,2012,"Final"," ",96,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",11,1534.6649,3,72.5604166666667,7.65208333333333,0.5398125,1.5
"27",30754,"2012-12-25T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",120,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1554.4617,3,73.94375,8.61458333333333,0.5585625,3.05833333333333
"28",32361,"2012-12-26T00:00:00.000Z",84,4,FALSE,2012,"Final"," ",87,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1581.8578,1,76.14375,8.96875,0.6003125,4.18541666666667
"29",32362,"2012-12-28T00:00:00.000Z",122,4,FALSE,2012,"Final"," ",116,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1587.4269,2,73.5125,8.9,0.5548125,2.12916666666667
"30",31296,"2012-12-29T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",124,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,1584.3511,1,70.9541666666667,7.0375,0.5019375,-0.49375
"31",27189,"2012-12-31T00:00:00.000Z",123,4,FALSE,2012,"Final"," ",104,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",11,1563.2644,2,75.025,8.06041666666667,0.57225,2.88333333333333
"32",27192,"2013-01-02T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",92,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",11,1573.985,2,77.94375,9.51666666666667,0.618520833333333,5.14583333333333
"33",32366,"2013-01-04T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",115,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1576.6962,2,74.5291666666667,8.90833333333333,0.562125,3.95208333333333
"34",32620,"2013-01-05T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",112,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1590.412,1,77.4916666666667,8.80416666666667,0.622791666666667,4.50416666666667
"35",31302,"2013-01-08T00:00:00.000Z",125,4,FALSE,2012,"Final"," ",112,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",11,1594.9196,3,76.53125,9.54166666666667,0.596645833333333,5.06041666666667
"36",30664,"2013-01-09T00:00:00.000Z",88,4,FALSE,2012,"Final"," ",79,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1600.8954,1,77.3291666666667,9.65,0.601291666666667,5.325
"37",27205,"2013-01-11T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",91,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1586.8831,2,77.6833333333333,9.1625,0.6184375,4.65208333333333
"38",32370,"2013-01-12T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",100,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1577.4817,1,78.1729166666667,10.1979166666667,0.6093125,5.60833333333333
"39",32492,"2013-01-15T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",117,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",13,"LAC","LA","West","Pacific","LA Clippers","Clippers",11,1567.6812,3,75.8541666666667,8.78541666666667,0.602291666666667,4.34583333333333
"40",32110,"2013-01-16T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",100,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1558.793,1,78.1604166666667,9.43333333333333,0.625541666666667,6.02291666666667
"41",32377,"2013-01-18T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",95,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1551.9348,2,79.3395833333333,10.0645833333333,0.648229166666667,7.22291666666667
"42",32112,"2013-01-19T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",79,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1545.4471,1,78.6479166666667,9.6125,0.646895833333333,6.97708333333333
"43",27344,"2013-01-21T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",100,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1533.1047,2,75.1479166666667,9.4,0.594583333333333,5.41666666666667
"44",27484,"2013-01-23T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",105,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",11,1536.8495,2,76.7604166666667,9.03125,0.614458333333333,5.56458333333333
"45",32381,"2013-01-25T00:00:00.000Z",82,4,FALSE,2012,"Final"," ",100,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1525.2745,2,76.7166666666667,8.97916666666666,0.6039375,4.71458333333333
"46",31317,"2013-01-26T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",106,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",11,1541.7505,1,76.6416666666667,9.04791666666667,0.605791666666667,4.66875
"47",32384,"2013-01-28T00:00:00.000Z",80,4,FALSE,2012,"Final"," ",125,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1549.7401,2,73.1645833333333,7.04166666666667,0.573416666666667,2.875
"48",27238,"2013-01-30T00:00:00.000Z",118,4,FALSE,2012,"Final"," ",110,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1588.9753,2,78.10625,9.61458333333333,0.610583333333333,5.12916666666667
"49",32389,"2013-02-02T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",95,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",11,1583.8048,3,76.4854166666667,9.27708333333333,0.587229166666667,3.6125
"50",32255,"2013-02-05T00:00:00.000Z",140,4,FALSE,2012,"Final"," ",109,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",11,1585.3198,3,75.75,7.52291666666667,0.5924375,3.50625
"51",27496,"2013-02-06T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",108,16,"MIA","Miami","East","Southeast","Miami Heat","Heat",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1598.926,1,77.7020833333333,8.76041666666667,0.598916666666667,4.74375
"52",27244,"2013-02-08T00:00:00.000Z",118,4,FALSE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",11,1594.9679,2,76.0395833333333,9.17291666666667,0.602166666666667,5.61041666666667
"53",27245,"2013-02-10T00:00:00.000Z",117,4,FALSE,2012,"Final"," ",111,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1599.8416,2,85.6645833333334,9.25833333333333,0.641708333333333,4.28125
"54",27895,"2013-02-12T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",116,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1588.0381,2,77.1291666666667,9.42708333333333,0.610125,6.09166666666667
"55",27248,"2013-02-13T00:00:00.000Z",106,4,FALSE,2012,"Final"," ",96,13,"LAC","LA","West","Pacific","LA Clippers","Clippers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1599.1307,1,70.0541666666667,5.09583333333333,0.523395833333333,2.29375
"56",31341,"2013-02-20T00:00:00.000Z",122,4,FALSE,2012,"Final"," ",119,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,1593.1664,7,79.8979166666667,10.6416666666667,0.652125,8.02916666666667
"57",28943,"2013-02-22T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",106,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1598.5568,2,79.5041666666667,10.19375,0.639104166666667,7.25
"58",29109,"2013-02-23T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",103,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1609.9154,1,78.6604166666667,10.08125,0.626270833333333,6.63541666666667
"59",29113,"2013-02-27T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",110,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",11,1603.8047,4,77.3104166666667,9.57708333333333,0.5999375,5.14583333333333
"60",28556,"2013-03-01T00:00:00.000Z",110,4,FALSE,2012,"Final"," ",118,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1592.7179,2,78.125,9.68541666666667,0.604645833333333,5.23541666666667
"61",29369,"2013-03-03T00:00:00.000Z",136,4,FALSE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",11,1596.1244,2,71.8395833333333,7.29583333333333,0.5075,1.68958333333333
"62",28288,"2013-03-06T00:00:00.000Z",112,4,FALSE,2012,"Final"," ",108,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1606.23,3,75.9604166666667,9.2,0.567479166666667,5.44583333333333
"63",28954,"2013-03-08T00:00:00.000Z",88,4,FALSE,2012,"Final"," ",94,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1599.6169,2,77.7395833333333,9.80416666666667,0.603604166666667,5.74166666666667
"64",31358,"2013-03-09T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",105,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1607.6207,1,83.9770833333333,9.63125,0.651875,5.23541666666667
"65",28708,"2013-03-13T00:00:00.000Z",111,4,FALSE,2012,"Final"," ",81,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",11,1600.6727,4,79.0166666666667,7.22083333333333,0.591229166666667,1.84583333333333
"66",28959,"2013-03-15T00:00:00.000Z",108,4,FALSE,2012,"Final"," ",100,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",11,1605.8688,2,78.30625,9.95208333333333,0.618916666666666,5.28958333333333
"67",28296,"2013-03-17T00:00:00.000Z",78,4,FALSE,2012,"Final"," ",108,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",11,1608.0681,2,76.9083333333333,9.27916666666667,0.598666666666667,5.15416666666667
"68",28718,"2013-03-20T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",93,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",11,1566.5957,3,77.5104166666667,9.02708333333333,0.588291666666667,3.57083333333333
"69",28964,"2013-03-22T00:00:00.000Z",116,4,FALSE,2012,"Final"," ",78,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",11,1570.3263,2,73.8958333333333,7.22291666666667,0.555833333333333,2.59166666666667
"70",28725,"2013-03-24T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",95,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",11,1576.9506,2,78.5208333333333,9.87916666666666,0.6200625,6.08333333333333
"71",31371,"2013-03-27T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",100,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",11,1580.7399,3,78.95625,9.38125,0.635333333333333,5.30625
"72",28837,"2013-03-29T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",94,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1568.23,2,74.7895833333333,6.99791666666667,0.576666666666667,3.13333333333333
"73",28733,"2013-03-30T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",81,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",13,"LAC","LA","West","Pacific","LA Clippers","Clippers",11,1562.6635,1,68.9354166666667,4.66875,0.5261875,1.70625
"74",28840,"2013-04-01T00:00:00.000Z",111,4,FALSE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",11,1575.3915,2,68.1604166666667,2.69791666666667,0.503229166666667,-0.0708333333333335
"75",29139,"2013-04-03T00:00:00.000Z",102,4,FALSE,2012,"Final"," ",112,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1576.5718,2,89.8895833333333,9.11458333333333,0.713104166666667,5.2
"76",29917,"2013-04-05T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",116,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1585.4498,2,74.5958333333333,6.32291666666667,0.576375,3.6375
"77",29532,"2013-04-06T00:00:00.000Z",132,4,FALSE,2012,"Final"," ",114,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1598.9758,1,73.675,5.49166666666666,0.547125,3.77291666666667
"78",28443,"2013-04-09T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",98,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",11,1592.1418,3,86.3625,7.82083333333333,0.708979166666667,6.65833333333333
"79",29922,"2013-04-12T00:00:00.000Z",78,4,FALSE,2012,"Final"," ",82,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",11,1593.0543,3,80.4625,8.21666666666667,0.656583333333333,7.55208333333333
"80",29923,"2013-04-14T00:00:00.000Z",121,4,FALSE,2012,"Final"," ",100,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",11,1585.2828,2,94.7375,8.05625,0.724145833333333,1.89375
"81",29537,"2013-04-15T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",112,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1590.2706,1,82.1020833333334,9.425,0.661020833333334,8.7
"82",29789,"2013-04-17T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",95,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1576.8406,2,89.8375,10.6520833333333,0.756395833333333,7.97291666666667
"83",29791,"2013-04-21T00:00:00.000Z",120,4,TRUE,2012,"Final"," ",91,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1572.3715,4,76.4583333333333,8.26458333333333,0.608166666666667,7.16041666666667
"84",29794,"2013-04-24T00:00:00.000Z",105,4,TRUE,2012,"Final"," ",102,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1565.2813,3,79.5583333333333,10.6145833333333,0.663791666666667,9.96041666666667
"85",29157,"2013-04-27T00:00:00.000Z",101,4,TRUE,2012,"Final"," ",104,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,1563.5581,3,77.6041666666667,9.90625,0.612541666666667,9.35625
"86",29799,"2013-04-29T00:00:00.000Z",105,4,TRUE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,1559.1389,2,74.1729166666667,8.69166666666666,0.591,8.02916666666667
"87",30116,"2013-05-01T00:00:00.000Z",100,4,TRUE,2012,"Final"," ",107,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",11,1565.2557,2,75.21875,9.07291666666667,0.598354166666667,8.39166666666667
"88",29551,"2013-05-03T00:00:00.000Z",94,4,TRUE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,1582.4985,2,77.3125,9.52291666666667,0.623375,8.86875
"89",30708,"2012-10-31T00:00:00.000Z",88,4,FALSE,2012,"Final"," ",90,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",12,1561.7098,10,64.58125,8.4125,0.5534375,3.53333333333333
"90",30845,"2012-11-02T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",89,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",12,1566.1174,2,67.3833333333333,9.33125,0.58875,4.89375
"91",31659,"2012-11-03T00:00:00.000Z",106,4,FALSE,2012,"Final"," ",98,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",12,1558.3599,1,85.9291666666667,12.6875,0.756104166666667,7.94166666666667
