"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"11",31127,"2012-11-18T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",109,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",21,1653.3259,2,85.6958333333333,14.7666666666667,0.812354166666667,11.1833333333333
"12",30857,"2012-11-21T00:00:00.000Z",117,4,FALSE,2012,"Final"," ",111,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",13,"LAC","LA","West","Pacific","LA Clippers","Clippers",21,1655.689,3,97.5958333333333,17.5083333333333,0.925416666666667,13.81875
"13",31803,"2012-11-23T00:00:00.000Z",108,4,FALSE,2012,"Final"," ",100,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1660.0347,2,85.8791666666667,15.14375,0.811333333333333,11.8270833333333
"14",31411,"2012-11-24T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",116,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1650.6006,1,99.3395833333333,18.3916666666667,0.952583333333333,15.2958333333333
"15",30635,"2012-11-26T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",69,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",21,1657.6737,2,71.9375,9.50208333333333,0.616875,0.720833333333334
"16",30734,"2012-11-28T00:00:00.000Z",120,4,FALSE,2012,"Final"," ",98,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,1660.4642,2,86.5416666666667,15.6479166666667,0.818791666666666,12.0625
"17",30096,"2012-11-30T00:00:00.000Z",106,4,FALSE,2012,"Final"," ",94,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",21,1666.2805,2,85.91875,15.2229166666667,0.820166666666667,11.9916666666667
"18",31138,"2012-12-01T00:00:00.000Z",79,4,FALSE,2012,"Final"," ",100,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1670.6814,1,78.4875,12.3479166666667,0.727,7.25
"19",31140,"2012-12-04T00:00:00.000Z",111,4,FALSE,2012,"Final"," ",117,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1679.7653,3,87.08125,15.8645833333333,0.827791666666667,12.58125
"20",31945,"2012-12-07T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",108,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",21,1685.3468,3,88.7,16.2270833333333,0.8536875,13.3020833333333
"21",31145,"2012-12-09T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",93,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",21,1687.9352,2,86.0125,14.8208333333333,0.814708333333333,11.0770833333333
"22",31947,"2012-12-12T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",88,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",21,1691.5818,3,86.4604166666666,15.4083333333333,0.817395833333333,12.14375
"23",31283,"2012-12-14T00:00:00.000Z",113,4,FALSE,2012,"Final"," ",103,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",21,1692.4714,2,84.2479166666667,14.1666666666667,0.807083333333333,10.74375
"24",32087,"2012-12-17T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",93,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",21,1693.9326,3,87.625,15.3375,0.831479166666667,12.1145833333333
"25",30750,"2012-12-19T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",100,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1702.861,2,86.58125,15.3979166666667,0.8178125,11.7916666666667
"26",30110,"2012-12-20T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",93,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1710.673,1,90.1166666666667,16.525,0.859354166666667,14.4375
"27",32359,"2012-12-25T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",97,16,"MIA","Miami","East","Southeast","Miami Heat","Heat",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1698.6378,5,90.3979166666666,16.01875,0.86175,13.9333333333333
"28",32475,"2012-12-27T00:00:00.000Z",111,4,FALSE,2012,"Final"," ",105,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",21,1692.5693,2,100.360416666667,18.1958333333333,0.971145833333333,15.8520833333333
"29",31296,"2012-12-29T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",124,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1694.1072,2,83.05,13.1791666666667,0.798916666666667,9.82083333333333
"30",32227,"2012-12-31T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",96,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",21,1715.1938,2,85.7104166666667,14.90625,0.826854166666667,12.3583333333333
"31",32098,"2013-01-02T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",110,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",21,1717.6859,2,89.6125,16.3166666666667,0.8588125,13.8875
"32",32482,"2013-01-04T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",85,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",21,1680.1621,2,86.1145833333333,14.4979166666667,0.837104166666667,11.9979166666667
"33",30765,"2013-01-06T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",104,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1684.5142,2,88.4729166666667,15.14375,0.847625,12.6854166666667
"34",32485,"2013-01-07T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",99,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1691.4427,1,89.225,15.9854166666667,0.85675,13.65
"35",27202,"2013-01-09T00:00:00.000Z",106,4,FALSE,2012,"Final"," ",84,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",21,1681.2046,2,84.8854166666667,14.0125,0.820458333333333,11.4145833333333
"36",32488,"2013-01-11T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",116,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1685.381,2,84.9854166666667,14.68125,0.816458333333333,12.0770833333333
"37",31308,"2013-01-13T00:00:00.000Z",83,4,FALSE,2012,"Final"," ",87,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1695.8035,2,79.29375,12.3854166666667,0.748520833333333,8.4125
"38",31309,"2013-01-14T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",102,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1699.7788,1,82.0375,14.28125,0.788520833333334,10.7854166666667
"39",27216,"2013-01-16T00:00:00.000Z",117,4,FALSE,2012,"Final"," ",97,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",21,1705.7251,2,77.5104166666667,11.1833333333333,0.7143125,5.68958333333333
"40",32240,"2013-01-18T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",117,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1713.1385,2,100.833333333333,18.4,0.964958333333333,16.0479166666667
"41",27343,"2013-01-20T00:00:00.000Z",121,4,FALSE,2012,"Final"," ",118,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1716.2355,2,101.2625,18.7166666666667,0.9684375,16.3979166666667
"42",27225,"2013-01-22T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",109,13,"LAC","LA","West","Pacific","LA Clippers","Clippers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1710.3123,2,91.2208333333333,16.2020833333333,0.8939375,14.63125
"43",27345,"2013-01-23T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",99,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1725.0819,1,85.9083333333333,15.1020833333333,0.8201875,12.4083333333333
"44",32499,"2013-01-25T00:00:00.000Z",95,4,FALSE,2012,"Final"," ",105,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1715.7865,2,81.0770833333333,12.85625,0.7664375,8.95625
"45",32249,"2013-01-27T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",96,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1719.226,2,88.6395833333333,16.1645833333333,0.855833333333333,13.9625
"46",27747,"2013-01-31T00:00:00.000Z",106,4,FALSE,2012,"Final"," ",89,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",21,1705.2087,4,83.5270833333333,13.9354166666667,0.800708333333333,10.8666666666667
"47",28027,"2013-02-02T00:00:00.000Z",115,4,FALSE,2012,"Final"," ",110,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1710.8381,2,85.4770833333333,14.3458333333333,0.81525,11.125
"48",32254,"2013-02-04T00:00:00.000Z",112,4,FALSE,2012,"Final"," ",91,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",21,1696.2561,2,79.075,11.7020833333333,0.728666666666667,6.66666666666667
"49",27608,"2013-02-06T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",98,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",21,1700.207,2,82.4625,13.11875,0.783354166666667,9.58333333333333
"50",27755,"2013-02-08T00:00:00.000Z",127,4,FALSE,2012,"Final"," ",96,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",21,1705.6477,2,78.4979166666667,11.79375,0.742875,7.42708333333333
"51",28031,"2013-02-10T00:00:00.000Z",69,4,FALSE,2012,"Final"," ",97,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1709.3805,2,76.4,11.5291666666667,0.706666666666667,6.43125
"52",32397,"2013-02-12T00:00:00.000Z",109,4,FALSE,2012,"Final"," ",94,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1719.1619,2,84.9354166666667,14.0645833333333,0.808895833333333,10.6479166666667
"53",28271,"2013-02-14T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",110,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",16,"MIA","Miami","East","Southeast","Miami Heat","Heat",21,1698.771,2,92.775,17.20625,0.881645833333333,15.3479166666667
"54",31341,"2013-02-20T00:00:00.000Z",122,4,FALSE,2012,"Final"," ",119,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1683.3494,6,91.2291666666667,16.5645833333333,0.879083333333333,14.1895833333333
"55",28679,"2013-02-22T00:00:00.000Z",127,4,FALSE,2012,"Final"," ",111,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",21,1677.959,2,85.15,14.5854166666667,0.813541666666667,11.4104166666667
"56",28683,"2013-02-24T00:00:00.000Z",102,4,FALSE,2012,"Final"," ",72,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",21,1680.3727,2,81.5083333333333,12.4270833333333,0.754541666666667,7.0375
"57",28685,"2013-02-27T00:00:00.000Z",119,4,FALSE,2012,"Final"," ",74,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",21,1688.5397,3,73.85625,10.6083333333333,0.672854166666667,5.16875
"58",31352,"2013-03-01T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",103,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1694.39,2,88.7958333333333,15.9166666666667,0.855208333333333,13.825
"59",28693,"2013-03-03T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",108,13,"LAC","LA","West","Pacific","LA Clippers","Clippers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1690.1934,2,89.5145833333333,16.8458333333333,0.868291666666667,14.7979166666667
"60",28951,"2013-03-05T00:00:00.000Z",122,4,FALSE,2012,"Final"," ",105,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",21,1698.2225,2,84.5041666666667,14.6666666666667,0.800875,11.4458333333333
"61",29507,"2013-03-07T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",95,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1702.7443,2,90.2458333333333,16.4479166666667,0.859645833333333,13.76875
"62",29508,"2013-03-08T00:00:00.000Z",94,4,FALSE,2012,"Final"," ",116,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1706.1737,1,74.4541666666667,10.0875,0.683791666666667,4.1625
"63",28419,"2013-03-10T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",79,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",21,1708.833,2,84.3041666666666,14.5645833333333,0.804145833333333,11.6416666666667
"64",28704,"2013-03-11T00:00:00.000Z",105,4,FALSE,2012,"Final"," ",93,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1712.624,1,85.575,15.1708333333333,0.811208333333333,12.20625
"65",28422,"2013-03-13T00:00:00.000Z",110,4,FALSE,2012,"Final"," ",87,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",21,1703.5334,2,77.8291666666667,11.8,0.735875,7.58958333333334
"66",29125,"2013-03-15T00:00:00.000Z",117,4,FALSE,2012,"Final"," ",104,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",21,1707.5095,2,82.5354166666666,13.9645833333333,0.76475,9.50625
"67",31363,"2013-03-17T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",107,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1708.2631,2,87.5625,15.3791666666667,0.831604166666667,12.5291666666667
"68",28716,"2013-03-19T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",114,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",21,1714.073,2,86.2520833333334,15.51875,0.8269375,13.0958333333333
"69",29128,"2013-03-20T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",89,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1698.1689,1,95.5895833333333,16.6541666666667,0.912875,13.5979166666667
"70",28302,"2013-03-22T00:00:00.000Z",89,4,FALSE,2012,"Final"," ",97,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1694.5913,2,86.2125,15.15,0.821875,12.3791666666667
"71",29131,"2013-03-24T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",83,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",21,1696.4733,2,87.2083333333333,13.7541666666667,0.7949375,8.05208333333333
"72",29648,"2013-03-27T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",80,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards",21,1701.0667,3,79.3229166666667,11.9104166666667,0.747854166666666,7.41458333333333
"73",29649,"2013-03-29T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",93,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1704.9337,2,85.625,14.84375,0.817875,11.9604166666667
"74",29526,"2013-03-30T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",109,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1689.6833,1,85.2583333333333,14.4166666666667,0.805208333333333,11.2354166666667
"75",29915,"2013-04-04T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",88,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs",21,1695.7451,5,87.725,15.8458333333333,0.8413125,13.175
"76",31376,"2013-04-05T00:00:00.000Z",75,4,FALSE,2012,"Final"," ",97,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1702.1541,1,82.7416666666666,13.2791666666667,0.794,10.15
"77",29533,"2013-04-07T00:00:00.000Z",120,4,FALSE,2012,"Final"," ",125,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",21,1722.9358,2,88.3375,15.95,0.844354166666667,13.39375
"78",28748,"2013-04-09T00:00:00.000Z",80,4,FALSE,2012,"Final"," ",90,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1710.3043,2,85.6583333333333,14.6979166666667,0.814416666666667,11.8208333333333
"79",28445,"2013-04-11T00:00:00.000Z",97,4,FALSE,2012,"Final"," ",116,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1717.5072,2,81.9791666666667,12.9291666666667,0.783729166666667,9.24375
"80",28754,"2013-04-12T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",106,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1729.4036,1,83.44375,11.40625,0.754666666666667,5.02708333333333
"81",28761,"2013-04-15T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",95,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",21,1735.1042,3,85.2354166666667,13.5270833333333,0.804041666666667,9.44166666666667
"82",28454,"2013-04-17T00:00:00.000Z",89,4,FALSE,2012,"Final"," ",95,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",21,1736.2958,2,56.0708333333333,1.41875,0.415083333333333,-12.7333333333333
"83",29791,"2013-04-21T00:00:00.000Z",120,4,TRUE,2012,"Final"," ",91,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,1714.9153,4,81.0270833333333,13.0166666666667,0.765270833333333,9.73333333333333
"84",29794,"2013-04-24T00:00:00.000Z",105,4,TRUE,2012,"Final"," ",102,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,1722.0055,3,89.3041666666667,16.46875,0.852020833333333,14.14375
"85",29157,"2013-04-27T00:00:00.000Z",101,4,TRUE,2012,"Final"," ",104,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1723.7286,3,80.2854166666667,13.9666666666667,0.794125,10.8770833333333
"86",29799,"2013-04-29T00:00:00.000Z",105,4,TRUE,2012,"Final"," ",103,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",21,1728.1478,2,79.3041666666666,12.6020833333333,0.772020833333333,9.225
"87",30116,"2013-05-01T00:00:00.000Z",100,4,TRUE,2012,"Final"," ",107,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder",11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets",21,1722.031,2,78.2375,12.8104166666667,0.759229166666667,9.24791666666667
